res_status_code,affil_OG,substring,score,chosen,organization_id,organization_name
200,Nelson Mandela University (NMU) - DST/NRF Research Chair in Shallow Water Ecosystems,NRF,0.9,False,https://ror.org/03cpyc314,National Research Foundation
200,Nelson Mandela University (NMU) - DST/NRF Research Chair in Shallow Water Ecosystems,NRF,0.9,False,https://ror.org/04bvfww60,Norsk Revmatikerforbund
200,Nelson Mandela University (NMU) - DST/NRF Research Chair in Shallow Water Ecosystems,NRF,0.9,False,https://ror.org/04k175063,Nona Research Foundation
200,Nelson Mandela University (NMU) - DST/NRF Research Chair in Shallow Water Ecosystems,NRF,0.9,False,https://ror.org/05exfab56,Neurosciences Research Foundation
200,Nelson Mandela University (NMU) - DST/NRF Research Chair in Shallow Water Ecosystems,NRF,0.9,False,https://ror.org/05jc9p859,NeuroSurgical Research Foundation
200,Nelson Mandela University (NMU) - DST/NRF Research Chair in Shallow Water Ecosystems,NRF,0.9,False,https://ror.org/05s0g1g46,National Research Foundation
200,North-West University (NWU),North West%20University%20%28NWU%29,0.57,False,https://ror.org/010f1sq29,North-West University
200,North-West University (NWU),North West%20University%20%28NWU%29,0.54,False,https://ror.org/04mfr5763,Universitas Sulawesi Barat
200,North-West University (NWU),North West%20University%20%28NWU%29,0.51,False,https://ror.org/02ffdpz25,Health Education North West
200,North-West University (NWU) - School of Biological Sciences,North West%20University%20%28NWU%29%20 %20School%20of%20Biological%20Sciences,0.81,False,https://ror.org/010f1sq29,North-West University
200,North-West University (NWU) - School of Biological Sciences,North West%20University%20%28NWU%29%20 %20School%20of%20Biological%20Sciences,0.6,False,https://ror.org/04m453044,VA Northwest Network
200,North-West University (NWU) - School of Biological Sciences,North West%20University%20%28NWU%29%20 %20School%20of%20Biological%20Sciences,0.58,False,https://ror.org/04mfr5763,Universitas Sulawesi Barat
200,North-West University (NWU) - School of Biological Sciences,North West%20University%20%28NWU%29%20 %20School%20of%20Biological%20Sciences,0.54,False,https://ror.org/01kz8wz75,Abaseen Foundation
200,Oceanographic Research Institute (ORI),Oceanographic%20Research%20Institute%20%28ORI%29,0.65,False,https://ror.org/00ggqtz82,Institut Français de la Mer
200,Oceanographic Research Institute (ORI),Oceanographic%20Research%20Institute%20%28ORI%29,0.62,False,https://ror.org/037z0v527,Institute of Oceanographic Instrumentation
200,Oceanographic Research Institute (ORI),Oceanographic%20Research%20Institute%20%28ORI%29,0.56,False,https://ror.org/05gzqyx59,Harbor Branch Oceanographic Institute
200,Oceanographic Research Institute (ORI),Oceanographic%20Research%20Institute%20%28ORI%29,0.55,False,https://ror.org/0302zgk11,Zubov State Oceanographic Institute
200,Oceanographic Research Institute (ORI),Oceanographic%20Research%20Institute%20%28ORI%29,0.54,False,https://ror.org/031t90335,Flotte Océanographique Française
200,Oceans Research,Oceans%20Research,0.54,False,https://ror.org/007dbrz84,Geo-Ocean
200,Oceans Research,Oceans%20Research,0.53,False,https://ror.org/02myr0q32,EUR-Oceans Consortium
200,Oceans Research,Oceans%20Research,0.52,False,https://ror.org/043a93608,Oceans Limited (Canada)
200,Rhodes University,Rhodes%20University,0.58,False,https://ror.org/02tc2qe44,General Hospital of Rhodes
200,Rhodes University,Rhodes%20University,0.56,False,https://ror.org/00s8h5d08,Hodges University
200,Rhodes University,Rhodes%20University,0.56,False,https://ror.org/016sewp10,Rhodes University
200,Rhodes University - Department of Zoology & Entomology,Rhodes%20University%20 %20Department%20of%20Zoology%20%26%20Entomology,0.82,False,https://ror.org/016sewp10,Rhodes University
200,Rhodes University - Department of Zoology & Entomology,Rhodes%20University%20 %20Department%20of%20Zoology%20%26%20Entomology,0.6,False,https://ror.org/02571vj15,University of Skikda
200,Rhodes University - Department of Zoology & Entomology,Rhodes%20University%20 %20Department%20of%20Zoology%20%26%20Entomology,0.58,False,https://ror.org/04v48nr57,Rhodes Trust
200,South Africa government - Department of Environmental Affairs,South%20Africa%20government%20 %20Department%20of%20Environmental%20Affairs,0.52,False,https://ror.org/01gwm7a05,Government of South Africa
200,South African Institute for Aquatic Biodiversity (SAIAB),South%20African%20Institute%20for%20Aquatic%20Biodiversity%20%28SAIAB%29,0.8,False,https://ror.org/00bfgxv06,South African Institute for Aquatic Biodiversity
200,South African Institute for Aquatic Biodiversity (SAIAB),South%20African%20Institute%20for%20Aquatic%20Biodiversity%20%28SAIAB%29,0.68,False,https://ror.org/005r3tp02,South African National Biodiversity Institute
200,South African National Biodiversity Institute (SANBI),South%20African%20National%20Biodiversity%20Institute%20%28SANBI%29,0.8,False,https://ror.org/005r3tp02,South African National Biodiversity Institute
200,South African National Biodiversity Institute (SANBI),South%20African%20National%20Biodiversity%20Institute%20%28SANBI%29,0.63,False,https://ror.org/00bfgxv06,South African Institute for Aquatic Biodiversity
200,South African National Biodiversity Institute (SANBI),South%20African%20National%20Biodiversity%20Institute%20%28SANBI%29,0.63,False,https://ror.org/02s4dhq46,National Biodiversity Institute
200,South African National Biodiversity Institute (SANBI),South%20African%20National%20Biodiversity%20Institute%20%28SANBI%29,0.53,False,https://ror.org/02cp22d42,Instituto Mixto de Investigación en Biodiversidad
200,South African National Biodiversity Institute (SANBI) - Invasive Species program,South%20African%20National%20Biodiversity%20Institute%20%28SANBI%29%20 %20Invasive%20Species%20program,0.62,False,https://ror.org/005r3tp02,South African National Biodiversity Institute
200,South African National Parks,South%20African%20National%20Parks,0.9,True,https://ror.org/037adk771,South African National Parks
200,South African National Parks,South%20African%20National%20Parks,0.69,False,https://ror.org/05fqva713,South African National Blood Service
200,South African National Parks,South%20African%20National%20Parks,0.64,False,https://ror.org/013m0ac37,IIE MSA
200,South African National Parks,South%20African%20National%20Parks,0.64,False,https://ror.org/02epph894,South African National Space Agency
200,South African National Parks,South%20African%20National%20Parks,0.64,False,https://ror.org/050rx4p59,South African National AIDS Council
200,South African National Parks,South%20African%20National%20Parks,0.63,False,https://ror.org/000vg5909,Health & Medical Publishing Group
200,South African National Parks,South%20African%20National%20Parks,0.6,False,https://ror.org/01ymz3j33,Tertiary Research and Education Network of South Africa
200,South African National Parks,South%20African%20National%20Parks,0.6,False,https://ror.org/03xzjnp53,Iziko Museums of South Africa
200,South African National Parks,South%20African%20National%20Parks,0.58,False,https://ror.org/03p74gp79,University of Cape Town
200,South African National Parks,South%20African%20National%20Parks,0.56,False,https://ror.org/005r3tp02,South African National Biodiversity Institute
200,South African National Parks,South%20African%20National%20Parks,0.55,False,https://ror.org/01gwm7a05,Government of South Africa
200,South African National Parks - Cape Research Centre (CRC),South%20African%20National%20Parks%20 %20Cape%20Research%20Centre%20%28CRC%29,0.54,False,https://ror.org/037adk771,South African National Parks
200,Stellenbosch University,Stellenbosch%20University,0.61,False,https://ror.org/02fn69884,Universidad Villanueva
200,Stellenbosch University,Stellenbosch%20University,0.51,False,https://ror.org/02jqzm779,Atlas Üniversitesi
200,Stellenbosch University,Stellenbosch%20University,0.51,False,https://ror.org/04qvdf239,Bozok Universitesi
200,Stellenbosch University,Stellenbosch%20University,0.51,False,https://ror.org/05bk57929,Stellenbosch University
200,Stellenbosch University - Department of Botany and Zoology - Centre of Invasive Biology,Stellenbosch%20University%20 %20Department%20of%20Botany%20and%20Zoology%20 %20Centre%20of%20Invasive%20Biology,0.87,False,https://ror.org/05bk57929,Stellenbosch University
200,Stellenbosch University - Department of Botany and Zoology - Centre of Invasive Biology,Stellenbosch%20University%20 %20Department%20of%20Botany%20and%20Zoology%20 %20Centre%20of%20Invasive%20Biology,0.6,False,https://ror.org/02571vj15,University of Skikda
200,Stellenbosch University - Department of Botany and Zoology - Centre of Invasive Biology,Stellenbosch%20University%20 %20Department%20of%20Botany%20and%20Zoology%20 %20Centre%20of%20Invasive%20Biology,0.53,False,https://ror.org/05s04a010,Centre for Invasive Species Solution
200,The Knysna Basin Project,The%20Knysna%20Basin%20Project,0.53,False,https://ror.org/04p9zhq85,The New Teacher Project
200,University of Cape Town,University%20of%20Cape%20Town,0.68,False,https://ror.org/0411seq30,Kocaeli Üniversitesi
200,University of Cape Town,University%20of%20Cape%20Town,0.67,False,https://ror.org/02s6k3f65,University of Basel
200,University of Cape Town,University%20of%20Cape%20Town,0.64,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Cape Town,University%20of%20Cape%20Town,0.64,False,https://ror.org/02k7v4d05,University of Bern
200,University of Cape Town,University%20of%20Cape%20Town,0.63,False,https://ror.org/019whta54,University of Lausanne
200,University of Cape Town,University%20of%20Cape%20Town,0.63,False,https://ror.org/02rc97e94,University of Calabria
200,University of Cape Town,University%20of%20Cape%20Town,0.6,False,https://ror.org/00g30e956,Universität Hamburg
200,University of Cape Town,University%20of%20Cape%20Town,0.6,False,https://ror.org/01111rn36,University of Bologna
200,University of Cape Town,University%20of%20Cape%20Town,0.6,False,https://ror.org/037thy319,Universitas Kartini
200,University of Cape Town,University%20of%20Cape%20Town,0.6,False,https://ror.org/03ad39j10,University of Pisa
200,University of Cape Town,University%20of%20Cape%20Town,0.58,False,https://ror.org/02d09a271,Universidade Positivo
200,University of Cape Town,University%20of%20Cape%20Town,0.58,False,https://ror.org/02jqzm779,Atlas Üniversitesi
200,University of Cape Town,University%20of%20Cape%20Town,0.58,False,https://ror.org/037gty358,Universidad Metropolitana
200,University of Cape Town,University%20of%20Cape%20Town,0.58,False,https://ror.org/04qvdf239,Bozok Universitesi
200,University of Cape Town,University%20of%20Cape%20Town,0.56,False,https://ror.org/03mmdq014,Universitas Batanghari
200,University of Cape Town,University%20of%20Cape%20Town,0.55,False,https://ror.org/005zfy155,Kayseri Üniversitesi
200,University of Cape Town,University%20of%20Cape%20Town,0.55,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Cape Town,University%20of%20Cape%20Town,0.55,False,https://ror.org/051rc7j94,Diploma Hochschule
200,University of Cape Town,University%20of%20Cape%20Town,0.55,False,https://ror.org/05gefd119,Universidade Feevale
200,University of Cape Town,University%20of%20Cape%20Town,0.55,False,https://ror.org/05khk0h97,Mudanya Üniversitesi
200,University of Cape Town,University%20of%20Cape%20Town,0.54,False,https://ror.org/021njs178,Universidad Intercontinental
200,University of Cape Town,University%20of%20Cape%20Town,0.54,False,https://ror.org/02ahky613,Universidad del Noreste
200,University of Cape Town,University%20of%20Cape%20Town,0.53,False,https://ror.org/013pajk64,Universidade Fundação Mineira de Educação e Cultura
200,University of Cape Town,University%20of%20Cape%20Town,0.53,False,https://ror.org/02crff812,University of Zurich
200,University of Cape Town,University%20of%20Cape%20Town,0.53,False,https://ror.org/04sjchr03,Université Laval
200,University of Cape Town,University%20of%20Cape%20Town,0.53,False,https://ror.org/05exvy590,Universitas Dwijendra
200,University of Cape Town - Department of Biological Sciences,University%20of%20Cape%20Town%20 %20Department%20of%20Biological%20Sciences,0.67,False,https://ror.org/02k7v4d05,University of Bern
200,University of Cape Town - Department of Biological Sciences,University%20of%20Cape%20Town%20 %20Department%20of%20Biological%20Sciences,0.67,False,https://ror.org/03ad39j10,University of Pisa
200,University of Cape Town - Department of Biological Sciences,University%20of%20Cape%20Town%20 %20Department%20of%20Biological%20Sciences,0.65,False,https://ror.org/02571vj15,University of Skikda
200,University of Cape Town - Department of Biological Sciences,University%20of%20Cape%20Town%20 %20Department%20of%20Biological%20Sciences,0.65,False,https://ror.org/02crff812,University of Zurich
200,University of Cape Town - Department of Biological Sciences,University%20of%20Cape%20Town%20 %20Department%20of%20Biological%20Sciences,0.64,False,https://ror.org/019whta54,University of Lausanne
200,University of Cape Town - Department of Biological Sciences,University%20of%20Cape%20Town%20 %20Department%20of%20Biological%20Sciences,0.64,False,https://ror.org/02rc97e94,University of Calabria
200,University of Cape Town - Department of Biological Sciences,University%20of%20Cape%20Town%20 %20Department%20of%20Biological%20Sciences,0.63,False,https://ror.org/02s6k3f65,University of Basel
200,University of Cape Town - Department of Biological Sciences,University%20of%20Cape%20Town%20 %20Department%20of%20Biological%20Sciences,0.62,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Cape Town - Department of Biological Sciences,University%20of%20Cape%20Town%20 %20Department%20of%20Biological%20Sciences,0.56,False,https://ror.org/005zfy155,Kayseri Üniversitesi
200,University of Cape Town - Department of Biological Sciences,University%20of%20Cape%20Town%20 %20Department%20of%20Biological%20Sciences,0.55,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Cape Town - Department of Oceanography,University%20of%20Cape%20Town%20 %20Department%20of%20Oceanography,0.67,False,https://ror.org/02k7v4d05,University of Bern
200,University of Cape Town - Department of Oceanography,University%20of%20Cape%20Town%20 %20Department%20of%20Oceanography,0.67,False,https://ror.org/03ad39j10,University of Pisa
200,University of Cape Town - Department of Oceanography,University%20of%20Cape%20Town%20 %20Department%20of%20Oceanography,0.65,False,https://ror.org/02571vj15,University of Skikda
200,University of Cape Town - Department of Oceanography,University%20of%20Cape%20Town%20 %20Department%20of%20Oceanography,0.65,False,https://ror.org/02crff812,University of Zurich
200,University of Cape Town - Department of Oceanography,University%20of%20Cape%20Town%20 %20Department%20of%20Oceanography,0.64,False,https://ror.org/019whta54,University of Lausanne
200,University of Cape Town - Department of Oceanography,University%20of%20Cape%20Town%20 %20Department%20of%20Oceanography,0.64,False,https://ror.org/02rc97e94,University of Calabria
200,University of Cape Town - Department of Oceanography,University%20of%20Cape%20Town%20 %20Department%20of%20Oceanography,0.63,False,https://ror.org/02s6k3f65,University of Basel
200,University of Cape Town - Department of Oceanography,University%20of%20Cape%20Town%20 %20Department%20of%20Oceanography,0.62,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Cape Town - Department of Oceanography,University%20of%20Cape%20Town%20 %20Department%20of%20Oceanography,0.56,False,https://ror.org/005zfy155,Kayseri Üniversitesi
200,University of Cape Town - Department of Oceanography,University%20of%20Cape%20Town%20 %20Department%20of%20Oceanography,0.55,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Fort Hare,University%20of%20Fort%20Hare,0.68,False,https://ror.org/00g30e956,Universität Hamburg
200,University of Fort Hare,University%20of%20Fort%20Hare,0.68,False,https://ror.org/0411seq30,Kocaeli Üniversitesi
200,University of Fort Hare,University%20of%20Fort%20Hare,0.67,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Fort Hare,University%20of%20Fort%20Hare,0.67,False,https://ror.org/02s6k3f65,University of Basel
200,University of Fort Hare,University%20of%20Fort%20Hare,0.64,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Fort Hare,University%20of%20Fort%20Hare,0.64,False,https://ror.org/01111rn36,University of Bologna
200,University of Fort Hare,University%20of%20Fort%20Hare,0.64,False,https://ror.org/02k7v4d05,University of Bern
200,University of Fort Hare,University%20of%20Fort%20Hare,0.63,False,https://ror.org/019whta54,University of Lausanne
200,University of Fort Hare,University%20of%20Fort%20Hare,0.63,False,https://ror.org/02rc97e94,University of Calabria
200,University of Fort Hare,University%20of%20Fort%20Hare,0.6,False,https://ror.org/03ad39j10,University of Pisa
200,University of Fort Hare,University%20of%20Fort%20Hare,0.58,False,https://ror.org/02d09a271,Universidade Positivo
200,University of Fort Hare,University%20of%20Fort%20Hare,0.58,False,https://ror.org/02jqzm779,Atlas Üniversitesi
200,University of Fort Hare,University%20of%20Fort%20Hare,0.58,False,https://ror.org/04qvdf239,Bozok Universitesi
200,University of Fort Hare,University%20of%20Fort%20Hare,0.55,False,https://ror.org/005zfy155,Kayseri Üniversitesi
200,University of Fort Hare,University%20of%20Fort%20Hare,0.54,False,https://ror.org/037gty358,Universidad Metropolitana
200,University of Fort Hare,University%20of%20Fort%20Hare,0.53,False,https://ror.org/02crff812,University of Zurich
200,University of Fort Hare,University%20of%20Fort%20Hare,0.53,False,https://ror.org/04sjchr03,Université Laval
200,University of Fort Hare,University%20of%20Fort%20Hare,0.51,False,https://ror.org/05khk0h97,Mudanya Üniversitesi
200,University of Johannesburg,University%20of%20Johannesburg,0.78,False,https://ror.org/00g30e956,Universität Hamburg
200,University of Johannesburg,University%20of%20Johannesburg,0.69,False,https://ror.org/019whta54,University of Lausanne
200,University of Johannesburg,University%20of%20Johannesburg,0.69,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Johannesburg,University%20of%20Johannesburg,0.67,False,https://ror.org/02k7v4d05,University of Bern
200,University of Johannesburg,University%20of%20Johannesburg,0.67,False,https://ror.org/0411seq30,Kocaeli Üniversitesi
200,University of Johannesburg,University%20of%20Johannesburg,0.65,False,https://ror.org/02rc97e94,University of Calabria
200,University of Johannesburg,University%20of%20Johannesburg,0.65,False,https://ror.org/02s6k3f65,University of Basel
200,University of Johannesburg,University%20of%20Johannesburg,0.63,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Johannesburg,University%20of%20Johannesburg,0.63,False,https://ror.org/01111rn36,University of Bologna
200,University of Johannesburg,University%20of%20Johannesburg,0.6,False,https://ror.org/02ahky613,Universidad del Noreste
200,University of Johannesburg,University%20of%20Johannesburg,0.58,False,https://ror.org/005zfy155,Kayseri Üniversitesi
200,University of Johannesburg,University%20of%20Johannesburg,0.57,False,https://ror.org/02jqzm779,Atlas Üniversitesi
200,University of Johannesburg,University%20of%20Johannesburg,0.57,False,https://ror.org/04qvdf239,Bozok Universitesi
200,University of Johannesburg,University%20of%20Johannesburg,0.56,False,https://ror.org/05exvy590,Universitas Dwijendra
200,University of Johannesburg,University%20of%20Johannesburg,0.55,False,https://ror.org/03mmdq014,Universitas Batanghari
200,University of Johannesburg,University%20of%20Johannesburg,0.54,False,https://ror.org/037thy319,Universitas Kartini
200,University of Johannesburg,University%20of%20Johannesburg,0.54,False,https://ror.org/03ad39j10,University of Pisa
200,University of Johannesburg,University%20of%20Johannesburg,0.54,False,https://ror.org/051rc7j94,Diploma Hochschule
200,University of Johannesburg,University%20of%20Johannesburg,0.54,False,https://ror.org/05gefd119,Universidade Feevale
200,University of Johannesburg,University%20of%20Johannesburg,0.54,False,https://ror.org/05khk0h97,Mudanya Üniversitesi
200,University of Johannesburg,University%20of%20Johannesburg,0.53,False,https://ror.org/021njs178,Universidad Intercontinental
200,University of Johannesburg,University%20of%20Johannesburg,0.53,False,https://ror.org/02d09a271,Universidade Positivo
200,University of Johannesburg,University%20of%20Johannesburg,0.53,False,https://ror.org/037gty358,Universidad Metropolitana
200,University of Johannesburg,University%20of%20Johannesburg,0.52,False,https://ror.org/013pajk64,Universidade Fundação Mineira de Educação e Cultura
200,University of Johannesburg,University%20of%20Johannesburg,0.52,False,https://ror.org/02crff812,University of Zurich
200,University of Johannesburg,University%20of%20Johannesburg,0.52,False,https://ror.org/04sjchr03,Université Laval
200,University of KwaZulu-Natal,University%20of%20KwaZulu Natal,0.83,False,https://ror.org/04qzfn040,University of KwaZulu-Natal
200,University of KwaZulu-Natal,University%20of%20KwaZulu Natal,0.64,False,https://ror.org/02s6k3f65,University of Basel
200,University of KwaZulu-Natal,University%20of%20KwaZulu Natal,0.62,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of KwaZulu-Natal,University%20of%20KwaZulu Natal,0.61,False,https://ror.org/03ad39j10,University of Pisa
200,University of KwaZulu-Natal,University%20of%20KwaZulu Natal,0.6,False,https://ror.org/019whta54,University of Lausanne
200,University of KwaZulu-Natal,University%20of%20KwaZulu Natal,0.6,False,https://ror.org/02jqzm779,Atlas Üniversitesi
200,University of KwaZulu-Natal,University%20of%20KwaZulu Natal,0.6,False,https://ror.org/02rc97e94,University of Calabria
200,University of KwaZulu-Natal,University%20of%20KwaZulu Natal,0.57,False,https://ror.org/022fs9h90,University of Fribourg
200,University of KwaZulu-Natal,University%20of%20KwaZulu Natal,0.57,False,https://ror.org/02k7v4d05,University of Bern
200,University of KwaZulu-Natal,University%20of%20KwaZulu Natal,0.57,False,https://ror.org/05khk0h97,Mudanya Üniversitesi
200,University of KwaZulu-Natal,University%20of%20KwaZulu Natal,0.55,False,https://ror.org/01yjpt684,Pontifical Urban University
200,University of KwaZulu-Natal,University%20of%20KwaZulu Natal,0.55,False,https://ror.org/021njs178,Universidad Intercontinental
200,University of KwaZulu-Natal,University%20of%20KwaZulu Natal,0.55,False,https://ror.org/04qvdf239,Bozok Universitesi
200,University of KwaZulu-Natal,University%20of%20KwaZulu Natal,0.55,False,https://ror.org/05exvy590,Universitas Dwijendra
200,University of KwaZulu-Natal,University%20of%20KwaZulu Natal,0.53,False,https://ror.org/005zfy155,Kayseri Üniversitesi
200,University of KwaZulu-Natal,University%20of%20KwaZulu Natal,0.52,False,https://ror.org/02ahky613,Universidad del Noreste
200,University of KwaZulu-Natal,University%20of%20KwaZulu Natal,0.52,False,https://ror.org/02d09a271,Universidade Positivo
200,University of KwaZulu-Natal,University%20of%20KwaZulu Natal,0.51,False,https://ror.org/013pajk64,Universidade Fundação Mineira de Educação e Cultura
200,University of KwaZulu-Natal,University%20of%20KwaZulu Natal,0.51,False,https://ror.org/02crff812,University of Zurich
200,University of Limpopo,University%20of%20Limpopo,0.7,False,https://ror.org/01111rn36,University of Bologna
200,University of Limpopo,University%20of%20Limpopo,0.7,False,https://ror.org/0411seq30,Kocaeli Üniversitesi
200,University of Limpopo,University%20of%20Limpopo,0.68,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Limpopo,University%20of%20Limpopo,0.68,False,https://ror.org/02rc97e94,University of Calabria
200,University of Limpopo,University%20of%20Limpopo,0.68,False,https://ror.org/02s6k3f65,University of Basel
200,University of Limpopo,University%20of%20Limpopo,0.65,False,https://ror.org/00g30e956,Universität Hamburg
200,University of Limpopo,University%20of%20Limpopo,0.65,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Limpopo,University%20of%20Limpopo,0.65,False,https://ror.org/02k7v4d05,University of Bern
200,University of Limpopo,University%20of%20Limpopo,0.65,False,https://ror.org/051rc7j94,Diploma Hochschule
200,University of Limpopo,University%20of%20Limpopo,0.64,False,https://ror.org/019whta54,University of Lausanne
200,University of Limpopo,University%20of%20Limpopo,0.63,False,https://ror.org/04qvdf239,Bozok Universitesi
200,University of Limpopo,University%20of%20Limpopo,0.62,False,https://ror.org/037gty358,Universidad Metropolitana
200,University of Limpopo,University%20of%20Limpopo,0.6,False,https://ror.org/03ad39j10,University of Pisa
200,University of Limpopo,University%20of%20Limpopo,0.59,False,https://ror.org/013pajk64,Universidade Fundação Mineira de Educação e Cultura
200,University of Limpopo,University%20of%20Limpopo,0.59,False,https://ror.org/02d09a271,Universidade Positivo
200,University of Limpopo,University%20of%20Limpopo,0.59,False,https://ror.org/02jqzm779,Atlas Üniversitesi
200,University of Limpopo,University%20of%20Limpopo,0.59,False,https://ror.org/04sjchr03,Université Laval
200,University of Limpopo,University%20of%20Limpopo,0.58,False,https://ror.org/02crff812,University of Zurich
200,University of Limpopo,University%20of%20Limpopo,0.56,False,https://ror.org/005zfy155,Kayseri Üniversitesi
200,University of Limpopo,University%20of%20Limpopo,0.56,False,https://ror.org/037thy319,Universitas Kartini
200,University of Limpopo,University%20of%20Limpopo,0.56,False,https://ror.org/05gefd119,Universidade Feevale
200,University of Limpopo,University%20of%20Limpopo,0.56,False,https://ror.org/05khk0h97,Mudanya Üniversitesi
200,University of Limpopo,University%20of%20Limpopo,0.54,False,https://ror.org/01yjpt684,Pontifical Urban University
200,University of Limpopo,University%20of%20Limpopo,0.53,False,https://ror.org/05exvy590,Universitas Dwijendra
200,University of Limpopo,University%20of%20Limpopo,0.52,False,https://ror.org/03mmdq014,Universitas Batanghari
200,University of Pretoria,University%20of%20Pretoria,0.77,False,https://ror.org/03ad39j10,University of Pisa
200,University of Pretoria,University%20of%20Pretoria,0.65,False,https://ror.org/02ahky613,Universidad del Noreste
200,University of Pretoria,University%20of%20Pretoria,0.65,False,https://ror.org/037gty358,Universidad Metropolitana
200,University of Pretoria,University%20of%20Pretoria,0.64,False,https://ror.org/005zfy155,Kayseri Üniversitesi
200,University of Pretoria,University%20of%20Pretoria,0.64,False,https://ror.org/037thy319,Universitas Kartini
200,University of Pretoria,University%20of%20Pretoria,0.64,False,https://ror.org/0411seq30,Kocaeli Üniversitesi
200,University of Pretoria,University%20of%20Pretoria,0.64,False,https://ror.org/051rc7j94,Diploma Hochschule
200,University of Pretoria,University%20of%20Pretoria,0.64,False,https://ror.org/05gefd119,Universidade Feevale
200,University of Pretoria,University%20of%20Pretoria,0.62,False,https://ror.org/013pajk64,Universidade Fundação Mineira de Educação e Cultura
200,University of Pretoria,University%20of%20Pretoria,0.62,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Pretoria,University%20of%20Pretoria,0.62,False,https://ror.org/02d09a271,Universidade Positivo
200,University of Pretoria,University%20of%20Pretoria,0.62,False,https://ror.org/02jqzm779,Atlas Üniversitesi
200,University of Pretoria,University%20of%20Pretoria,0.62,False,https://ror.org/04qvdf239,Bozok Universitesi
200,University of Pretoria,University%20of%20Pretoria,0.61,False,https://ror.org/05exvy590,Universitas Dwijendra
200,University of Pretoria,University%20of%20Pretoria,0.6,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Pretoria,University%20of%20Pretoria,0.6,False,https://ror.org/01111rn36,University of Bologna
200,University of Pretoria,University%20of%20Pretoria,0.6,False,https://ror.org/03mmdq014,Universitas Batanghari
200,University of Pretoria,University%20of%20Pretoria,0.59,False,https://ror.org/02k7v4d05,University of Bern
200,University of Pretoria,University%20of%20Pretoria,0.58,False,https://ror.org/02rc97e94,University of Calabria
200,University of Pretoria,University%20of%20Pretoria,0.58,False,https://ror.org/02s6k3f65,University of Basel
200,University of Pretoria,University%20of%20Pretoria,0.57,False,https://ror.org/01yjpt684,Pontifical Urban University
200,University of Pretoria,University%20of%20Pretoria,0.57,False,https://ror.org/021njs178,Universidad Intercontinental
200,University of Pretoria,University%20of%20Pretoria,0.57,False,https://ror.org/02crff812,University of Zurich
200,University of Pretoria,University%20of%20Pretoria,0.57,False,https://ror.org/04sjchr03,Université Laval
200,University of Pretoria,University%20of%20Pretoria,0.55,False,https://ror.org/00g30e956,Universität Hamburg
200,University of Pretoria,University%20of%20Pretoria,0.55,False,https://ror.org/019whta54,University of Lausanne
200,University of Pretoria,University%20of%20Pretoria,0.55,False,https://ror.org/05khk0h97,Mudanya Üniversitesi
200,University of Pretoria - Department of Zoology and Entomology,University%20of%20Pretoria%20 %20Department%20of%20Zoology%20and%20Entomology,0.67,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Pretoria - Department of Zoology and Entomology,University%20of%20Pretoria%20 %20Department%20of%20Zoology%20and%20Entomology,0.67,False,https://ror.org/02k7v4d05,University of Bern
200,University of Pretoria - Department of Zoology and Entomology,University%20of%20Pretoria%20 %20Department%20of%20Zoology%20and%20Entomology,0.67,False,https://ror.org/03ad39j10,University of Pisa
200,University of Pretoria - Department of Zoology and Entomology,University%20of%20Pretoria%20 %20Department%20of%20Zoology%20and%20Entomology,0.65,False,https://ror.org/02crff812,University of Zurich
200,University of Pretoria - Department of Zoology and Entomology,University%20of%20Pretoria%20 %20Department%20of%20Zoology%20and%20Entomology,0.63,False,https://ror.org/02s6k3f65,University of Basel
200,University of Pretoria - Department of Zoology and Entomology,University%20of%20Pretoria%20 %20Department%20of%20Zoology%20and%20Entomology,0.6,False,https://ror.org/02571vj15,University of Skikda
200,University of Pretoria - Department of Zoology and Entomology,University%20of%20Pretoria%20 %20Department%20of%20Zoology%20and%20Entomology,0.59,False,https://ror.org/019whta54,University of Lausanne
200,University of Pretoria - Department of Zoology and Entomology,University%20of%20Pretoria%20 %20Department%20of%20Zoology%20and%20Entomology,0.59,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Pretoria - Department of Zoology and Entomology,University%20of%20Pretoria%20 %20Department%20of%20Zoology%20and%20Entomology,0.59,False,https://ror.org/02rc97e94,University of Calabria
200,University of Pretoria - Department of Zoology and Entomology,University%20of%20Pretoria%20 %20Department%20of%20Zoology%20and%20Entomology,0.52,False,https://ror.org/02ahky613,Universidad del Noreste
